file_path,file_class,file_name,feature_vector
database_normalized\AircraftBuoyant\m1347.obj,AircraftBuoyant,m1347.obj,"[-0.39782450253205626, -0.05995366903123941, -0.06592161665109567, -0.11545645123636716, -0.5541639580017783, -0.07326503546093867, 0.09351, 0.10924, 0.08847, 0.08473, 0.07511, 0.06612, 0.06007, 0.05692, 0.05519, 0.05433, 0.04686, 0.0415, 0.03864, 0.03453, 0.03013, 0.02588, 0.01844, 0.01216, 0.00608, 0.00209, 0.01693, 0.099755, 0.274801, 0.039813, 0.070201, 0.077681, 0.016925, 0.030687, 0.036548, 0.035102, 0.035067, 0.025994, 0.039517, 0.032655, 0.021449, 0.032014, 0.056607, 0.027646, 0.019968, 0.01064, 0.068815, 0.098636, 0.11419, 0.061267, 0.050635, 0.060089, 0.072589, 0.095207, 0.087062, 0.07939, 0.077865, 0.048901, 0.029455, 0.018948, 0.010764, 0.008625, 0.007253, 0.005196, 0.003533, 0.00158, 0.02205, 0.068767, 0.073665, 0.077389, 0.077661, 0.084658, 0.097254, 0.097118, 0.079086, 0.062104, 0.056313, 0.049065, 0.04232, 0.036427, 0.030231, 0.023137, 0.014714, 0.006462, 0.001379, 0.0002, 0.019377, 0.065025, 0.089025, 0.097989, 0.102359, 0.098276, 0.091332, 0.082791, 0.073463, 0.063527, 0.055481, 0.047427, 0.038465, 0.02972, 0.020788, 0.01368, 0.007531, 0.003, 0.000681, 6.3e-05]"
database_normalized\AircraftBuoyant\m1348.obj,AircraftBuoyant,m1348.obj,"[-0.5420248388150357, -0.059978542838883674, -0.22253047040231527, -0.28369599795210443, -0.5622286320859751, -0.07328568529200913, 0.05324, 0.11626, 0.12339, 0.10395, 0.08334, 0.0656, 0.05628, 0.05101, 0.04534, 0.04292, 0.04028, 0.03784, 0.03697, 0.03469, 0.0334, 0.03006, 0.02173, 0.01498, 0.00714, 0.00158, 0.098375, 0.119898, 0.076239, 0.088489, 0.051371, 0.048836, 0.045796, 0.043484, 0.045896, 0.046104, 0.057538, 0.047778, 0.047463, 0.046207, 0.03977, 0.03006, 0.021235, 0.023416, 0.012294, 0.009751, 0.010994, 0.039263, 0.06635, 0.099157, 0.12755, 0.118575, 0.097149, 0.083737, 0.0724, 0.06139, 0.052146, 0.042708, 0.034283, 0.028916, 0.023026, 0.017899, 0.012684, 0.007697, 0.003357, 0.000719, 0.000671, 0.005461, 0.017539, 0.034325, 0.05198, 0.070826, 0.08942, 0.104967, 0.114212, 0.114258, 0.109564, 0.098233, 0.082012, 0.059436, 0.032041, 0.010539, 0.003431, 0.000799, 0.000235, 5.1e-05, 0.001186, 0.007376, 0.019499, 0.035615, 0.054174, 0.072173, 0.087495, 0.099582, 0.107171, 0.10953, 0.105589, 0.096349, 0.081653, 0.06116, 0.038158, 0.016643, 0.005215, 0.001186, 0.000227, 1.9e-05]"
database_normalized\AircraftBuoyant\m1349.obj,AircraftBuoyant,m1349.obj,"[-0.5629363133524724, -0.05845493627586213, -0.30294448621814324, -0.29825455512245985, -0.6027550356289768, -0.0725715234993518, 0.05953, 0.11239, 0.11722, 0.09943, 0.08179, 0.06803, 0.05897, 0.05372, 0.04917, 0.04552, 0.04096, 0.03814, 0.03648, 0.03437, 0.02956, 0.02727, 0.02384, 0.01541, 0.00666, 0.00154, 0.042552, 0.057888, 0.086264, 0.118384, 0.101155, 0.117365, 0.054247, 0.042755, 0.038304, 0.029741, 0.032548, 0.040766, 0.04484, 0.028989, 0.040472, 0.044897, 0.025636, 0.027504, 0.013021, 0.012672, 0.017488, 0.050446, 0.08129, 0.096573, 0.114702, 0.106629, 0.106801, 0.087502, 0.07648, 0.068769, 0.059187, 0.037698, 0.026985, 0.019944, 0.015859, 0.012605, 0.009141, 0.006539, 0.003569, 0.001793, 0.002048, 0.011883, 0.029643, 0.050401, 0.071765, 0.093044, 0.113301, 0.122974, 0.121151, 0.108162, 0.092514, 0.073552, 0.049476, 0.027074, 0.017131, 0.009859, 0.00426, 0.001381, 0.000334, 4.7e-05, 0.002514, 0.015098, 0.035117, 0.058322, 0.080389, 0.098712, 0.110668, 0.116434, 0.115984, 0.106784, 0.092191, 0.070943, 0.047543, 0.027202, 0.014169, 0.005599, 0.001657, 0.000531, 0.000119, 2.4e-05]"
database_normalized\AircraftBuoyant\m1350.obj,AircraftBuoyant,m1350.obj,"[-0.5484115427913898, -0.060582780873354336, -0.1876797877356032, -0.16484194338348337, -0.6198939767641922, -0.0740309946097969, 0.05801, 0.1053, 0.11534, 0.10259, 0.08282, 0.071, 0.06193, 0.05569, 0.04962, 0.04649, 0.04275, 0.03898, 0.03553, 0.03348, 0.03055, 0.02629, 0.02116, 0.01366, 0.00712, 0.00169, 0.040343, 0.06578, 0.110019, 0.128764, 0.129144, 0.066974, 0.04838, 0.039026, 0.045339, 0.049206, 0.04233, 0.037796, 0.039037, 0.029763, 0.028893, 0.017477, 0.032039, 0.012312, 0.026025, 0.011353, 0.018214, 0.042161, 0.065853, 0.094166, 0.11691, 0.137779, 0.113141, 0.080755, 0.061642, 0.053739, 0.047109, 0.04184, 0.039504, 0.030406, 0.019217, 0.014514, 0.010278, 0.007392, 0.00426, 0.00112, 0.001327, 0.007784, 0.018533, 0.033588, 0.045326, 0.059537, 0.074099, 0.090106, 0.103761, 0.110683, 0.103954, 0.093714, 0.079438, 0.064645, 0.047199, 0.032007, 0.02027, 0.010633, 0.003053, 0.000343, 0.001614, 0.009745, 0.023114, 0.038928, 0.054881, 0.070809, 0.083014, 0.091866, 0.097082, 0.099306, 0.097121, 0.090546, 0.07903, 0.065078, 0.046673, 0.029046, 0.014693, 0.005842, 0.001474, 0.000138]"
database_normalized\AircraftBuoyant\m1351.obj,AircraftBuoyant,m1351.obj,"[-0.5675814993269478, -0.05452533767109962, -0.09140742021089164, -0.00023994151249172126, -0.6751787205410773, -0.0650756085233848, 0.11873, 0.0892, 0.06386, 0.06878, 0.08163, 0.08323, 0.07369, 0.06436, 0.05819, 0.05547, 0.04968, 0.03914, 0.033, 0.02809, 0.02385, 0.02135, 0.01843, 0.01418, 0.0098, 0.00534, 0.002594, 0.142434, 0.188249, 0.2207, 0.303671, 0.0, 0.0, 0.011337, 0.002531, 0.0, 0.0, 0.012028, 0.005714, 0.016389, 0.0, 0.009384, 0.018874, 0.018629, 0.01901, 0.028456, 0.073268, 0.139824, 0.238444, 0.203603, 0.069472, 0.015717, 0.013875, 0.006424, 0.005912, 0.012013, 0.011323, 0.010326, 0.017732, 0.0171, 0.027478, 0.026194, 0.032752, 0.032897, 0.029197, 0.016449, 0.01556, 0.055845, 0.076711, 0.093998, 0.10714, 0.118057, 0.125799, 0.071709, 0.032071, 0.026707, 0.028983, 0.034835, 0.040673, 0.049324, 0.044793, 0.034707, 0.021538, 0.011588, 0.007205, 0.002757, 0.01556, 0.063917, 0.098043, 0.108379, 0.111479, 0.110987, 0.101189, 0.085646, 0.068749, 0.045485, 0.038142, 0.037118, 0.035228, 0.029689, 0.022875, 0.017041, 0.008875, 0.001265, 0.000281, 5.2e-05]"
database_normalized\AircraftBuoyant\m1352.obj,AircraftBuoyant,m1352.obj,"[-0.4467941456901884, -0.05983500912500278, -0.05708594930395625, -0.15783948645896967, -0.6884011214383381, -0.07567623748824076, 0.03978, 0.09047, 0.10937, 0.10927, 0.09681, 0.08157, 0.0687, 0.05982, 0.05482, 0.04999, 0.04545, 0.04115, 0.03717, 0.03401, 0.02944, 0.0246, 0.01672, 0.00807, 0.00239, 0.0004, 0.0221, 0.126673, 0.113732, 0.112229, 0.046284, 0.0853, 0.051133, 0.107194, 0.01296, 0.020715, 0.040742, 0.047133, 0.034996, 0.039188, 0.033571, 0.025098, 0.024493, 0.026406, 0.028797, 0.001256, 0.009309, 0.033778, 0.055312, 0.076077, 0.100986, 0.126004, 0.133698, 0.101415, 0.080825, 0.06804, 0.053935, 0.046598, 0.036538, 0.027881, 0.020364, 0.012449, 0.008537, 0.005752, 0.002426, 7.6e-05, 0.000361, 0.003557, 0.01069, 0.020588, 0.03467, 0.04957, 0.063546, 0.08004, 0.093282, 0.105855, 0.110127, 0.107694, 0.098409, 0.084915, 0.065906, 0.043675, 0.02075, 0.005745, 0.000555, 6.5e-05, 0.000902, 0.005488, 0.014392, 0.026566, 0.040967, 0.055801, 0.070714, 0.082426, 0.092506, 0.098224, 0.10049, 0.098968, 0.091126, 0.07961, 0.063684, 0.043962, 0.024562, 0.007992, 0.0015, 0.00012]"
database_normalized\Apartment\D00045.obj,Apartment,D00045.obj,"[0.42714333378143193, -0.049676789603533764, -0.1195199306148729, -0.062165658690130084, 2.724614093797419, -0.07775516492356074, 0.03446, 0.07023, 0.09009, 0.09443, 0.09267, 0.08458, 0.08626, 0.08851, 0.08367, 0.07798, 0.06384, 0.04577, 0.02968, 0.02061, 0.01311, 0.00896, 0.0065, 0.0046, 0.003, 0.00105, 0.016032, 0.035888, 0.05627, 0.087087, 0.127304, 0.222527, 0.203352, 0.155756, 0.068285, 0.022934, 0.003494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000246, 0.000825, 0.013386, 0.035157, 0.055115, 0.071053, 0.084593, 0.084634, 0.085396, 0.108982, 0.093946, 0.081746, 0.127508, 0.107921, 0.041239, 0.007612, 0.000832, 0.000255, 0.00027, 0.000209, 0.000122, 2.4e-05, 0.003769, 0.019422, 0.043274, 0.066212, 0.087791, 0.108001, 0.1229, 0.135818, 0.140104, 0.127048, 0.096845, 0.040898, 0.006845, 0.000628, 0.000265, 0.000147, 3e-05, 0.0, 0.0, 3e-06, 0.006005, 0.024266, 0.047002, 0.069838, 0.091496, 0.109458, 0.121236, 0.12547, 0.119989, 0.10501, 0.081564, 0.055105, 0.029213, 0.011234, 0.002519, 0.000493, 8.2e-05, 1.5e-05, 3e-06, 2e-06]"
database_normalized\Apartment\D00086.obj,Apartment,D00086.obj,"[0.15683722196511118, -0.054999351031781926, 0.05685931201608567, -0.015580045457135974, -0.3683284913097064, -0.0730587480675935, 0.07123, 0.11351, 0.11066, 0.1003, 0.08381, 0.07139, 0.05203, 0.03927, 0.0321, 0.03459, 0.04879, 0.05856, 0.05113, 0.03994, 0.03144, 0.0225, 0.01723, 0.01197, 0.00687, 0.00268, 0.00381, 0.011196, 0.034863, 0.02752, 0.176434, 0.181012, 0.078859, 0.076014, 0.07646, 0.065891, 0.066763, 0.071597, 0.044609, 0.063962, 0.017335, 0.003203, 0.0, 0.0, 0.0, 0.000472, 0.019011, 0.048354, 0.073332, 0.085549, 0.084689, 0.077084, 0.068569, 0.066056, 0.0679, 0.070627, 0.068644, 0.060782, 0.05661, 0.051575, 0.041888, 0.029163, 0.018095, 0.009076, 0.00269, 0.000306, 0.006427, 0.027806, 0.057829, 0.081252, 0.100912, 0.112516, 0.117521, 0.111433, 0.097409, 0.080332, 0.062202, 0.049488, 0.039389, 0.027273, 0.016532, 0.008095, 0.002925, 0.000491, 0.00015, 1.8e-05, 0.007586, 0.034423, 0.061988, 0.086511, 0.103489, 0.111943, 0.112331, 0.108, 0.096892, 0.082365, 0.066651, 0.050727, 0.035422, 0.022543, 0.011916, 0.005112, 0.001625, 0.000398, 6.5e-05, 1.3e-05]"
database_normalized\Apartment\D00138.obj,Apartment,D00138.obj,"[1.2627980682813427, -0.05227107404684094, 0.808707663722658, 1.2723363319193461, 2.3962301548012666, -0.07694590447451347, 0.09343, 0.11481, 0.08989, 0.07396, 0.07179, 0.07046, 0.06569, 0.05916, 0.0539, 0.05135, 0.04875, 0.04315, 0.03625, 0.03234, 0.02704, 0.0229, 0.0186, 0.01423, 0.00904, 0.00326, 0.088263, 0.11704, 0.349342, 0.220858, 0.031613, 0.059475, 0.036223, 0.016415, 0.006795, 0.003526, 0.005057, 0.00793, 0.007171, 0.011955, 0.013513, 0.006428, 0.00315, 0.005597, 0.005301, 0.004348, 0.140779, 0.176121, 0.111568, 0.238226, 0.133405, 0.049215, 0.029853, 0.02155, 0.023588, 0.023351, 0.019469, 0.014934, 0.008375, 0.005644, 0.001545, 0.001365, 0.000467, 0.000243, 0.000123, 0.000179, 0.08011, 0.224495, 0.239631, 0.133333, 0.110304, 0.099061, 0.038296, 0.028125, 0.020771, 0.009958, 0.006026, 0.003938, 0.002436, 0.001557, 0.000848, 0.000541, 0.000376, 8.6e-05, 5.1e-05, 5.7e-05, 0.084407, 0.255694, 0.234213, 0.146593, 0.122847, 0.069503, 0.038905, 0.020726, 0.011891, 0.007177, 0.003818, 0.001951, 0.001045, 0.00058, 0.000364, 0.000161, 7e-05, 3.6e-05, 1.7e-05, 2e-06]"
database_normalized\Apartment\D00156.obj,Apartment,D00156.obj,"[5.476906946639809, -0.0027573562191927706, 1.445952338405292, 1.4161061415743792, 1.9700429249303988, -0.07682273407181724, 0.03379, 0.07559, 0.0976, 0.09776, 0.09453, 0.09215, 0.08628, 0.0815, 0.07182, 0.06173, 0.05323, 0.04154, 0.03119, 0.02484, 0.01924, 0.0147, 0.00978, 0.00742, 0.00381, 0.0015, 0.001528, 0.0, 0.002352, 0.030461, 0.034359, 0.047385, 0.064741, 0.065301, 0.091567, 0.069225, 0.054655, 0.111852, 0.120221, 0.090104, 0.097132, 0.078555, 0.022302, 0.011111, 0.003163, 0.003986, 0.008838, 0.016591, 0.040748, 0.055684, 0.063191, 0.072361, 0.077984, 0.085162, 0.077039, 0.099652, 0.098213, 0.086459, 0.079449, 0.055996, 0.039993, 0.026785, 0.012236, 0.0032, 0.000391, 2.8e-05, 0.00294, 0.009852, 0.019186, 0.034971, 0.054172, 0.072308, 0.088128, 0.100735, 0.10703, 0.106698, 0.101294, 0.091813, 0.07664, 0.058846, 0.0391, 0.022231, 0.010394, 0.003135, 0.000499, 2.8e-05, 0.004504, 0.018401, 0.035989, 0.055697, 0.077775, 0.096992, 0.110045, 0.115864, 0.116773, 0.108359, 0.092284, 0.069279, 0.046656, 0.027894, 0.014175, 0.006219, 0.002273, 0.00065, 0.000148, 2.3e-05]"
database_normalized\Apartment\D00310.obj,Apartment,D00310.obj,"[1.6052145997408132, -0.025582901537228277, 0.8971304162576706, 1.0704421720051518, 0.47295942587334905, -0.07398626025279487, 0.05248, 0.09938, 0.10735, 0.10375, 0.08566, 0.07489, 0.06569, 0.06079, 0.05775, 0.05338, 0.04739, 0.04051, 0.03455, 0.02915, 0.02607, 0.02072, 0.01754, 0.01199, 0.00816, 0.0028, 0.010097, 0.022477, 0.030788, 0.035535, 0.041409, 0.069278, 0.082243, 0.081887, 0.062163, 0.036643, 0.042173, 0.059954, 0.075746, 0.040395, 0.081138, 0.092098, 0.073652, 0.038307, 0.016412, 0.007605, 0.009644, 0.030187, 0.048498, 0.063656, 0.078178, 0.093288, 0.112839, 0.107698, 0.085899, 0.074375, 0.061013, 0.052515, 0.048728, 0.035007, 0.027697, 0.028578, 0.024392, 0.013865, 0.003645, 0.000298, 0.002421, 0.009121, 0.020814, 0.037609, 0.057995, 0.07772, 0.095817, 0.107026, 0.109636, 0.106421, 0.096442, 0.082191, 0.06884, 0.051555, 0.036437, 0.0226, 0.011776, 0.004369, 0.001092, 0.000118, 0.004399, 0.019569, 0.040504, 0.063437, 0.086098, 0.105122, 0.116813, 0.120815, 0.11511, 0.102385, 0.08453, 0.062298, 0.040256, 0.022886, 0.010624, 0.003843, 0.001078, 0.000189, 3.8e-05, 6e-06]"
database_normalized\Apartment\D00348.obj,Apartment,D00348.obj,"[0.27722294577283135, -0.05735589916466314, -0.029193453683848167, 0.19305849861869287, 0.6774317908670485, -0.05467050949586602, 0.09565, 0.10493, 0.10038, 0.09307, 0.0817, 0.06791, 0.05995, 0.05225, 0.04762, 0.0441, 0.03996, 0.03542, 0.03114, 0.02865, 0.02569, 0.02331, 0.02076, 0.01987, 0.01767, 0.00997, 0.01972, 0.028338, 0.059446, 0.065586, 0.044027, 0.067713, 0.107522, 0.086336, 0.107139, 0.106376, 0.056274, 0.073181, 0.103846, 0.049421, 0.013323, 0.008183, 0.0, 0.0, 0.00176, 0.001809, 0.018933, 0.044513, 0.065603, 0.084406, 0.090559, 0.101729, 0.103184, 0.111897, 0.092999, 0.075123, 0.053994, 0.042017, 0.039626, 0.030968, 0.02012, 0.015199, 0.006843, 0.001676, 0.000457, 0.000154, 0.006892, 0.03517, 0.066069, 0.094156, 0.109458, 0.11536, 0.114877, 0.10862, 0.095979, 0.077921, 0.060283, 0.04568, 0.031808, 0.02054, 0.011219, 0.004401, 0.001115, 0.000298, 0.000112, 4.2e-05, 0.027593, 0.124385, 0.20327, 0.201914, 0.164768, 0.121021, 0.073736, 0.03995, 0.022991, 0.011202, 0.004177, 0.001642, 0.001252, 0.000952, 0.000623, 0.000353, 0.000143, 2.5e-05, 1e-06, 2e-06]"
database_normalized\Apartment\D00366.obj,Apartment,D00366.obj,"[0.772577500328781, -0.057495209616162675, 0.14812950728958435, -0.04687555139857075, 1.864011190814188, -0.07812814152473023, 0.04494, 0.06551, 0.07695, 0.10062, 0.10484, 0.10227, 0.09127, 0.083, 0.06917, 0.06391, 0.05312, 0.03821, 0.03012, 0.02296, 0.01711, 0.01244, 0.00871, 0.00685, 0.00522, 0.00278, 0.001498, 0.006388, 0.02844, 0.043888, 0.035928, 0.083489, 0.091, 0.067206, 0.062585, 0.059985, 0.065535, 0.106318, 0.07702, 0.088271, 0.074026, 0.051586, 0.026741, 0.022174, 0.004764, 0.003158, 0.010351, 0.024511, 0.036442, 0.041791, 0.050925, 0.058719, 0.062322, 0.113676, 0.122797, 0.110532, 0.088631, 0.071441, 0.057878, 0.048241, 0.043613, 0.032362, 0.017974, 0.006067, 0.00136, 0.000367, 0.002649, 0.013745, 0.026532, 0.037256, 0.051436, 0.06408, 0.074175, 0.08751, 0.099562, 0.104492, 0.103633, 0.09731, 0.084194, 0.069114, 0.047588, 0.023901, 0.009239, 0.002927, 0.000604, 5.3e-05, 0.007743, 0.029045, 0.055968, 0.07279, 0.08197, 0.091956, 0.099499, 0.105216, 0.103537, 0.097089, 0.085313, 0.068963, 0.048465, 0.029646, 0.015377, 0.005616, 0.001438, 0.000303, 5.7e-05, 9e-06]"
database_normalized\Apartment\D00478.obj,Apartment,D00478.obj,"[1.1739528210612837, -0.0492624966871905, 0.6209965594179501, 0.580778949905399, 0.8607985782430247, -0.07723604168562487, 0.03915, 0.0697, 0.08761, 0.10121, 0.10118, 0.09717, 0.08602, 0.07763, 0.06947, 0.06342, 0.05537, 0.04112, 0.03312, 0.02528, 0.01855, 0.01283, 0.00836, 0.00605, 0.00426, 0.0025, 0.008707, 0.04354, 0.055471, 0.09433, 0.08024, 0.069006, 0.063841, 0.064368, 0.058502, 0.030456, 0.028737, 0.126693, 0.112326, 0.072655, 0.077331, 0.01288, 0.0, 0.0, 0.0, 0.000917, 0.010792, 0.020854, 0.038358, 0.046911, 0.054513, 0.069617, 0.076711, 0.129722, 0.117987, 0.101818, 0.083649, 0.063904, 0.047537, 0.035389, 0.037015, 0.044865, 0.017573, 0.002599, 0.000144, 4.2e-05, 0.004379, 0.011939, 0.019198, 0.028545, 0.039061, 0.052116, 0.068288, 0.081046, 0.094845, 0.10599, 0.109365, 0.10677, 0.096391, 0.077474, 0.055961, 0.032853, 0.012043, 0.003314, 0.000383, 3.9e-05, 0.00669, 0.026859, 0.037409, 0.046121, 0.059738, 0.074015, 0.087483, 0.098442, 0.105235, 0.106987, 0.100482, 0.087802, 0.069125, 0.047387, 0.028426, 0.012647, 0.004052, 0.000916, 0.000167, 1.7e-05]"
database_normalized\Apartment\D00496.obj,Apartment,D00496.obj,"[0.04666363647213224, -0.059849241454788295, 0.07266329547870763, 0.4130804764215035, 0.6588134344436946, -0.0781818476422623, 0.03267, 0.05838, 0.0811, 0.10878, 0.11328, 0.10682, 0.09445, 0.08303, 0.0709, 0.05912, 0.04843, 0.03772, 0.02937, 0.0232, 0.01761, 0.01382, 0.00867, 0.00584, 0.00428, 0.00253, 0.048123, 0.049787, 0.056858, 0.07896, 0.06556, 0.116561, 0.102347, 0.142483, 0.139208, 0.078863, 0.051148, 0.039632, 0.012156, 0.003231, 0.006239, 0.004461, 0.001871, 0.00127, 0.0, 0.001242, 0.007378, 0.026617, 0.037963, 0.050704, 0.079995, 0.133592, 0.128061, 0.122712, 0.11063, 0.094161, 0.075627, 0.058292, 0.043971, 0.01802, 0.00766, 0.002986, 0.001164, 0.000372, 7.8e-05, 1.7e-05, 0.002637, 0.012093, 0.02515, 0.041116, 0.061669, 0.084503, 0.106693, 0.126203, 0.137785, 0.134406, 0.109354, 0.073213, 0.04365, 0.023878, 0.011086, 0.004445, 0.001521, 0.000467, 0.000111, 2e-05, 0.011965, 0.021273, 0.041409, 0.05907, 0.072849, 0.087138, 0.102306, 0.111772, 0.113311, 0.108156, 0.093762, 0.07379, 0.05124, 0.030133, 0.014486, 0.005429, 0.001538, 0.00032, 4.8e-05, 5e-06]"
database_normalized\Apartment\D00626.obj,Apartment,D00626.obj,"[0.6739153599625658, -0.03743147804055131, 0.3265696599659076, 0.24289432854820533, -0.096746269323967, -0.07636995453753476, 0.05236, 0.07363, 0.10208, 0.10473, 0.09384, 0.08086, 0.07448, 0.06813, 0.06372, 0.05824, 0.05262, 0.04506, 0.03463, 0.02757, 0.02091, 0.0172, 0.01208, 0.00928, 0.00613, 0.00245, 0.009636, 0.010016, 0.013111, 0.023177, 0.074068, 0.099279, 0.066604, 0.040588, 0.045104, 0.047189, 0.038846, 0.017079, 0.035409, 0.132729, 0.112627, 0.089036, 0.066875, 0.043428, 0.031609, 0.00359, 0.012103, 0.025885, 0.033142, 0.040632, 0.04848, 0.068578, 0.093392, 0.110696, 0.097422, 0.079966, 0.064755, 0.057179, 0.049557, 0.044706, 0.035656, 0.042314, 0.043111, 0.03636, 0.014643, 0.001423, 0.002764, 0.008731, 0.019614, 0.031475, 0.041473, 0.050771, 0.060713, 0.070073, 0.078761, 0.08691, 0.095419, 0.097483, 0.093121, 0.084714, 0.073401, 0.055716, 0.033151, 0.012697, 0.002768, 0.000245, 0.003699, 0.017063, 0.033886, 0.052695, 0.070285, 0.083209, 0.091891, 0.095909, 0.095712, 0.091636, 0.084953, 0.077832, 0.069317, 0.056756, 0.040596, 0.023153, 0.009147, 0.002015, 0.000228, 1.8e-05]"
database_normalized\Apartment\D00639.obj,Apartment,D00639.obj,"[1.96470068727144, -0.03814329525942417, 0.654569075746474, 0.8096215868519326, 1.4260919878043388, -0.0781087976961525, 0.03934, 0.06807, 0.08309, 0.09606, 0.10484, 0.10221, 0.09191, 0.08216, 0.07368, 0.06229, 0.05042, 0.03813, 0.02973, 0.02313, 0.01811, 0.01323, 0.01006, 0.00705, 0.00467, 0.00182, 0.004824, 0.004807, 0.005227, 0.030382, 0.029329, 0.026642, 0.048036, 0.065376, 0.083259, 0.124886, 0.113995, 0.116183, 0.111005, 0.079077, 0.068614, 0.038972, 0.019752, 0.004337, 0.00494, 0.020357, 0.011876, 0.020779, 0.040609, 0.049297, 0.055402, 0.070602, 0.083748, 0.105693, 0.105858, 0.113519, 0.103832, 0.074681, 0.059928, 0.043243, 0.029794, 0.018413, 0.008034, 0.003924, 0.000716, 5.2e-05, 0.003622, 0.013441, 0.024249, 0.03569, 0.052522, 0.071308, 0.088274, 0.100732, 0.105243, 0.108283, 0.104703, 0.096092, 0.077821, 0.056692, 0.03412, 0.017221, 0.007155, 0.002324, 0.000475, 3.3e-05, 0.004141, 0.019504, 0.039116, 0.057642, 0.074234, 0.089502, 0.100377, 0.10573, 0.105793, 0.099098, 0.088159, 0.073365, 0.056308, 0.039398, 0.024768, 0.013606, 0.006467, 0.002232, 0.0005, 6e-05]"
database_normalized\Apartment\D00651.obj,Apartment,D00651.obj,"[5.461106192933981, -0.0027994606376389943, 1.4458249398705976, 1.4306654935110308, 1.9512108698127308, -0.07680618501435572, 0.03437, 0.07505, 0.0967, 0.09675, 0.09645, 0.09519, 0.08375, 0.08214, 0.0701, 0.06246, 0.05209, 0.04268, 0.03261, 0.02379, 0.01878, 0.01392, 0.01061, 0.00704, 0.0039, 0.00162, 0.001618, 0.0, 0.003837, 0.029739, 0.037793, 0.045152, 0.063234, 0.068086, 0.092031, 0.068444, 0.05507, 0.113653, 0.117745, 0.090132, 0.099906, 0.072748, 0.023233, 0.009887, 0.003644, 0.004048, 0.008721, 0.016975, 0.040825, 0.055389, 0.063453, 0.07292, 0.077816, 0.085338, 0.077154, 0.098998, 0.096977, 0.087822, 0.07938, 0.056011, 0.040496, 0.026391, 0.011963, 0.003063, 0.000291, 1.7e-05, 0.002908, 0.009536, 0.018117, 0.032864, 0.051413, 0.069059, 0.084959, 0.096651, 0.104625, 0.104638, 0.100458, 0.092272, 0.078972, 0.062836, 0.044122, 0.026567, 0.013735, 0.005071, 0.001106, 9.1e-05, 0.004857, 0.019478, 0.0386, 0.059516, 0.082057, 0.101426, 0.114632, 0.119587, 0.118304, 0.107747, 0.087969, 0.064065, 0.041243, 0.02309, 0.011027, 0.004518, 0.001481, 0.000349, 4.7e-05, 7e-06]"
database_normalized\Apartment\D00681.obj,Apartment,D00681.obj,"[3.58910121907149, -0.013904184454165115, 1.452114079193214, 1.0100471089964564, 1.469779186792297, -0.07591653791288262, 0.05034, 0.08967, 0.10076, 0.09963, 0.09209, 0.08259, 0.07496, 0.06542, 0.05815, 0.05391, 0.04917, 0.04182, 0.0358, 0.02942, 0.02405, 0.01864, 0.0139, 0.01018, 0.00692, 0.00258, 0.006123, 0.002498, 0.026328, 0.036945, 0.065137, 0.058266, 0.039945, 0.073551, 0.084542, 0.067359, 0.076235, 0.059554, 0.038379, 0.050994, 0.087659, 0.092139, 0.076407, 0.031319, 0.018338, 0.008282, 0.01077, 0.027638, 0.045436, 0.057779, 0.063979, 0.075995, 0.082467, 0.097222, 0.102276, 0.097678, 0.083387, 0.063878, 0.05296, 0.039664, 0.022986, 0.019113, 0.037352, 0.016473, 0.002715, 0.000232, 0.00268, 0.012515, 0.027182, 0.044274, 0.059617, 0.075257, 0.088175, 0.097188, 0.099701, 0.099328, 0.093184, 0.084793, 0.074064, 0.059467, 0.042226, 0.024978, 0.011076, 0.003576, 0.000643, 7.6e-05, 0.0047, 0.02523, 0.050575, 0.071788, 0.087181, 0.099467, 0.106528, 0.109394, 0.104545, 0.094309, 0.079444, 0.061605, 0.044463, 0.029598, 0.017728, 0.008884, 0.003386, 0.000987, 0.000163, 2.5e-05]"
database_normalized\Apartment\D00780.obj,Apartment,D00780.obj,"[0.028385590934130404, -0.059416914942167234, 0.16009399492682772, 0.5948901079703677, 1.2774711548467088, -0.06776150768114533, 0.07273, 0.1001, 0.09245, 0.09691, 0.08258, 0.06652, 0.06237, 0.06317, 0.06169, 0.06139, 0.05596, 0.04114, 0.03533, 0.02862, 0.02393, 0.01845, 0.01372, 0.01042, 0.00781, 0.00471, 0.010701, 0.016256, 0.005803, 0.006184, 0.0, 0.020484, 0.066948, 0.071051, 0.056957, 0.053836, 0.046487, 0.044422, 0.040526, 0.064863, 0.07436, 0.111117, 0.113618, 0.118953, 0.056471, 0.020963, 0.015768, 0.033855, 0.045075, 0.054874, 0.055388, 0.051099, 0.054569, 0.058013, 0.08709, 0.112907, 0.06665, 0.05359, 0.048212, 0.047601, 0.045621, 0.042807, 0.040554, 0.06221, 0.02155, 0.002567, 0.007476, 0.016722, 0.023986, 0.036084, 0.048709, 0.060993, 0.068554, 0.078331, 0.08503, 0.090116, 0.084645, 0.077376, 0.064593, 0.053663, 0.049975, 0.050039, 0.049189, 0.0395, 0.013872, 0.001147, 0.010443, 0.032337, 0.040626, 0.053419, 0.069769, 0.085121, 0.097215, 0.10673, 0.111235, 0.106131, 0.091535, 0.073326, 0.05518, 0.034756, 0.019925, 0.009008, 0.002705, 0.000416, 0.000106, 1.7e-05]"
